  -4.0000000000000000	1.0210277917956452e-01
  -3.9900000000000002	9.2115155258495562e-02
  -3.9800000000000004	8.3852650137896625e-02
  -3.9700000000000006	7.7355074511288716e-02
  -3.9600000000000009	7.2457619679652682e-02
  -3.9500000000000011	7.1406445207470415e-02
  -3.9400000000000013	6.6360936957111302e-02
  -3.9300000000000015	7.0510919920304990e-02
  -3.9200000000000017	5.9312345510771906e-02
  -3.9100000000000019	5.9883942953249697e-02
  -3.9000000000000021	6.0087385136049921e-02
  -3.8900000000000023	5.6013553919312516e-02
  -3.8800000000000026	4.9694072888069214e-02
  -3.8700000000000028	3.8872315622157101e-02
  -3.8600000000000030	2.7669491250963466e-02
  -3.8500000000000032	2.1164515719324557e-02
  -3.8400000000000034	1.7736840088273594e-02
  -3.8300000000000036	1.5754668458627837e-02
  -3.8200000000000038	1.5014612139475967e-02
  -3.8100000000000041	1.4266688160247449e-02
  -3.8000000000000043	1.3351069016328205e-02
  -3.7900000000000045	1.2738598380284124e-02
  -3.7800000000000047	1.2085530223847594e-02
  -3.7700000000000049	1.1385439589690396e-02
  -3.7600000000000051	1.0868821307457897e-02
  -3.7500000000000053	1.0583534083024300e-02
  -3.7400000000000055	1.0435069900215792e-02
  -3.7300000000000058	1.0361135962841076e-02
  -3.7200000000000060	1.0353421224499558e-02
  -3.7100000000000062	1.0388127298519432e-02
  -3.7000000000000064	1.0483972910461973e-02
  -3.6900000000000066	1.0650729026040560e-02
  -3.6800000000000068	1.0885323680195066e-02
  -3.6700000000000070	1.2491331395347747e-02
  -3.6600000000000072	1.4313802473329605e-02
  -3.6500000000000075	1.4999085943219305e-02
  -3.6400000000000077	1.4594422531219139e-02
  -3.6300000000000079	1.3574913376359634e-02
  -3.6200000000000081	1.2580752932598050e-02
  -3.6100000000000083	1.1974163901747841e-02
  -3.6000000000000085	1.1851168259852558e-02
  -3.5900000000000087	1.2205442002174528e-02
  -3.5800000000000090	1.3033189278384800e-02
  -3.5700000000000092	1.4366313428210190e-02
  -3.5600000000000094	1.6126915739071223e-02
  -3.5500000000000096	1.7618703185269754e-02
  -3.5400000000000098	1.8544522731510665e-02
  -3.5300000000000100	1.9503233948041435e-02
  -3.5200000000000102	2.0621098492636620e-02
  -3.5100000000000104	2.1470464551301739e-02
  -3.5000000000000107	2.1330572736211497e-02
  -3.4900000000000109	2.1615607804407820e-02
  -3.4800000000000111	2.1363219906051716e-02
  -3.4700000000000113	2.0430867059975908e-02
  -3.4600000000000115	1.9278874951533902e-02
  -3.4500000000000117	1.8385598568909353e-02
  -3.4400000000000119	1.7698706870835822e-02
  -3.4300000000000122	1.6903105261563075e-02
  -3.4200000000000124	1.5793076667908575e-02
  -3.4100000000000126	1.4406608681477253e-02
  -3.4000000000000128	1.2975905898368272e-02
  -3.3900000000000130	1.1804848592080362e-02
  -3.3800000000000132	1.1111056985859978e-02
  -3.3700000000000134	1.1012712140249145e-02
  -3.3600000000000136	1.1530345635101226e-02
  -3.3500000000000139	1.2737047817087245e-02
  -3.3400000000000141	1.4415184050324754e-02
  -3.3300000000000143	1.5775892440897447e-02
  -3.3200000000000145	1.5179118652226259e-02
  -3.3100000000000147	1.2774814613929686e-02
  -3.3000000000000149	1.1352405735070252e-02
  -3.2900000000000151	1.0105354242493052e-02
  -3.2800000000000153	8.5966204324497905e-03
  -3.2700000000000156	7.2713304630928639e-03
  -3.2600000000000158	6.2662726448327131e-03
  -3.2500000000000160	5.5187883549935321e-03
  -3.2400000000000162	4.9380725653402529e-03
  -3.2300000000000164	4.4534313061787463e-03
  -3.2200000000000166	4.0254354054261934e-03
  -3.2100000000000168	3.6385653410422689e-03
  -3.2000000000000171	3.2861238520738925e-03
  -3.1900000000000173	2.9027336864786641e-03
  -3.1800000000000175	2.6462265712065671e-03
  -3.1700000000000177	2.6973379479790032e-03
  -3.1600000000000179	2.7932397828626400e-03
  -3.1500000000000181	2.8654548716779134e-03
  -3.1400000000000183	3.0364694345237633e-03
  -3.1300000000000185	3.3491824093770041e-03
  -3.1200000000000188	3.8529961798044856e-03
  -3.1100000000000190	4.5435792248144308e-03
  -3.1000000000000192	5.4783793341902634e-03
  -3.0900000000000194	6.6047525664003149e-03
  -3.0800000000000196	7.9802193411225627e-03
  -3.0700000000000198	9.6829148656111339e-03
  -3.0600000000000200	1.1796947099935362e-02
  -3.0500000000000203	1.4402290625321081e-02
  -3.0400000000000205	1.7566611791504989e-02
  -3.0300000000000207	2.1364297962415877e-02
  -3.0200000000000209	2.5790152698098839e-02
  -3.0100000000000211	3.0674888389151760e-02
  -3.0000000000000213	3.4726274204546541e-02
  -2.9900000000000215	3.9478868032985670e-02
  -2.9800000000000217	5.0234849726726705e-02
  -2.9700000000000220	6.5929658233947433e-02
  -2.9600000000000222	8.9229757349793687e-02
  -2.9500000000000224	1.2417129391456631e-01
  -2.9400000000000226	1.8924539300657764e-01
  -2.9300000000000228	2.6096201302199917e-01
  -2.9200000000000230	3.8206280302047324e-01
  -2.9100000000000232	5.3918147361335900e-01
  -2.9000000000000234	7.0067569156594212e-01
  -2.8900000000000237	8.0914955453271276e-01
  -2.8800000000000239	8.4543590677380698e-01
  -2.8700000000000241	8.1631078636747856e-01
  -2.8600000000000243	8.5142040826595022e-01
  -2.8500000000000245	9.0880140686892541e-01
  -2.8400000000000247	9.4644897113013582e-01
  -2.8300000000000249	9.7661912532225803e-01
  -2.8200000000000252	9.9711182607677218e-01
  -2.8100000000000254	9.9323136493013864e-01
  -2.8000000000000256	9.5652021775052043e-01
  -2.7900000000000258	8.8182656431664941e-01
  -2.7800000000000260	8.7484717892511776e-01
  -2.7700000000000262	9.4005456617436545e-01
  -2.7600000000000264	9.8795014855508079e-01
  -2.7500000000000266	9.9737196603734490e-01
  -2.7400000000000269	9.7029939515335506e-01
  -2.7300000000000271	9.2016587256102056e-01
  -2.7200000000000273	8.6643634281885373e-01
  -2.7100000000000275	8.2621878062757037e-01
  -2.7000000000000277	7.9496260222229309e-01
  -2.6900000000000279	7.1836457401631448e-01
  -2.6800000000000281	6.4543224397190668e-01
  -2.6700000000000284	5.2925204291284866e-01
  -2.6600000000000286	3.5692718624547842e-01
  -2.6500000000000288	4.0479345371064518e-01
  -2.6400000000000290	5.9183799845446117e-01
  -2.6300000000000292	7.1225336911828885e-01
  -2.6200000000000294	7.2545406095105081e-01
  -2.6100000000000296	8.6008234872047939e-01
  -2.6000000000000298	8.1446380409667762e-01
  -2.5900000000000301	2.8790349330064119e-01
  -2.5800000000000303	1.9541514284228437e-01
  -2.5700000000000305	2.0562574500589206e-01
  -2.5600000000000307	2.6232830963189524e-01
  -2.5500000000000309	5.1608342022172815e-01
  -2.5400000000000311	1.5390243890201871e-01
  -2.5300000000000313	3.1668353646915509e-01
  -2.5200000000000315	3.8230090033791209e-01
  -2.5100000000000318	5.4569144919850310e-01
  -2.5000000000000320	8.8054725571681336e-01
  -2.4900000000000322	7.8187650039051459e-01
  -2.4800000000000324	4.1854033531263224e-01
  -2.4700000000000326	3.8372489692214973e-01
  -2.4600000000000328	4.3587708447397222e-01
  -2.4500000000000330	5.5295646679341870e-01
  -2.4400000000000333	6.9263962847323601e-01
  -2.4300000000000335	8.2831995594601104e-01
  -2.4200000000000337	9.2182574627698144e-01
  -2.4100000000000339	9.4925144036963782e-01
  -2.4000000000000341	9.1344915504406965e-01
  -2.3900000000000343	8.9089279214341333e-01
  -2.3800000000000345	8.8778556645359219e-01
  -2.3700000000000347	9.0474563897922000e-01
  -2.3600000000000350	8.7141944313803332e-01
  -2.3500000000000352	8.3620539208124689e-01
  -2.3400000000000354	6.9143244403667115e-01
  -2.3300000000000356	3.0131683020248440e-01
  -2.3200000000000358	2.9396971124936905e-01
  -2.3100000000000360	4.7085900300640454e-01
  -2.3000000000000362	9.8712350487716483e-01
  -2.2900000000000365	9.1173589540525346e-01
  -2.2800000000000367	8.0194166547548118e-01
  -2.2700000000000369	6.6926144454868008e-01
  -2.2600000000000371	5.8863539940645759e-01
  -2.2500000000000373	5.3367057700011644e-01
  -2.2400000000000375	4.8400097399733699e-01
  -2.2300000000000377	4.3770397025303809e-01
  -2.2200000000000379	4.0491584310764950e-01
  -2.2100000000000382	4.1152453579691012e-01
  -2.2000000000000384	5.2941124732764833e-01
  -2.1900000000000386	8.5121989215127125e-01
  -2.1800000000000388	9.4791413434398497e-01
  -2.1700000000000390	7.1428405431673969e-01
  -2.1600000000000392	5.3513755526091766e-01
  -2.1500000000000394	4.3020382671010654e-01
  -2.1400000000000396	3.6991544007493599e-01
  -2.1300000000000399	3.2753599151450852e-01
  -2.1200000000000401	2.7967518126382757e-01
  -2.1100000000000403	2.4638896264277679e-01
  -2.1000000000000405	2.2375526318020292e-01
  -2.0900000000000407	2.0833111293959627e-01
  -2.0800000000000409	2.0204413987845785e-01
  -2.0700000000000411	2.1714145198563695e-01
  -2.0600000000000414	1.8412237447348645e-01
  -2.0500000000000416	1.4416501416678679e-01
  -2.0400000000000418	1.2741592231439552e-01
  -2.0300000000000420	1.1743561021594195e-01
  -2.0200000000000422	1.1044816046507350e-01
  -2.0100000000000424	1.0478508014983065e-01
  -2.0000000000000426	9.9444648317948081e-02
  -1.9900000000000428	1.0250795642038710e-01
  -1.9800000000000431	8.5602326527185205e-02
  -1.9700000000000433	8.4737757236675676e-02
  -1.9600000000000435	6.5949470887292666e-02
  -1.9500000000000437	5.1403977597522445e-02
  -1.9400000000000439	4.7178891503838208e-02
  -1.9300000000000441	4.3524912964212750e-02
  -1.9200000000000443	4.0101184163703167e-02
  -1.9100000000000446	3.6947923687772430e-02
  -1.9000000000000448	3.4129601646815118e-02
  -1.8900000000000450	3.1702720562693971e-02
  -1.8800000000000452	2.9748000127077817e-02
  -1.8700000000000454	2.8325669046533733e-02
  -1.8600000000000456	2.7384291301177942e-02
  -1.8500000000000458	2.7387988042325700e-02
  -1.8400000000000460	2.8543859785585383e-02
  -1.8300000000000463	3.1162082300286643e-02
  -1.8200000000000465	3.4719696773034450e-02
  -1.8100000000000467	3.6531507864491705e-02
  -1.8000000000000469	3.6546613232564314e-02
  -1.7900000000000471	3.8896017425561154e-02
  -1.7800000000000473	4.6579623388619797e-02
  -1.7700000000000475	6.2436109612703260e-02
  -1.7600000000000477	9.1363781167470279e-02
  -1.7500000000000480	1.4063817336193260e-01
  -1.7400000000000482	2.1430770576811944e-01
  -1.7300000000000484	2.9945470403159069e-01
  -1.7200000000000486	3.6536309841291686e-01
  -1.7100000000000488	3.8897262532230109e-01
  -1.7000000000000490	3.6893477939887226e-01
  -1.6900000000000492	3.2062257180252662e-01
  -1.6800000000000495	2.6306733360367668e-01
  -1.6700000000000497	2.0957651309042241e-01
  -1.6600000000000499	1.6556049805981168e-01
  -1.6500000000000501	1.3137911989113737e-01
  -1.6400000000000503	1.0542205069968930e-01
  -1.6300000000000505	8.5768404229760578e-02
  -1.6200000000000507	7.0780856849970361e-02
  -1.6100000000000509	5.9214151122663865e-02
  -1.6000000000000512	5.0162816291871686e-02
