  -4.0000000000000000	5.8998827102278779e-02
  -3.9900000000000002	5.2857568091367040e-02
  -3.9800000000000004	4.7948851069570572e-02
  -3.9700000000000006	4.4093627710538166e-02
  -3.9600000000000009	4.1230865336143653e-02
  -3.9500000000000011	4.0425160123179052e-02
  -3.9400000000000013	3.7171383024473904e-02
  -3.9300000000000015	3.7303800570111380e-02
  -3.9200000000000017	3.1518281462004576e-02
  -3.9100000000000019	3.1441931938182233e-02
  -3.9000000000000021	3.0939192440176237e-02
  -3.8900000000000023	2.8137644567601285e-02
  -3.8800000000000026	2.4390412191628585e-02
  -3.8700000000000028	1.8809963520281119e-02
  -3.8600000000000030	1.3482919382077437e-02
  -3.8500000000000032	1.0360993133803786e-02
  -3.8400000000000034	8.7037533296380268e-03
  -3.8300000000000036	7.7659633408972218e-03
  -3.8200000000000038	7.4238643483056132e-03
  -3.8100000000000041	7.0631840306847812e-03
  -3.8000000000000043	6.6720548977189818e-03
  -3.7900000000000045	6.4848344770066834e-03
  -3.7800000000000047	6.2534728704996415e-03
  -3.7700000000000049	5.9540031655045877e-03
  -3.7600000000000051	5.7231446401198966e-03
  -3.7500000000000053	5.5906706893508549e-03
  -3.7400000000000055	5.5104798790917182e-03
  -3.7300000000000058	5.4542646130036274e-03
  -3.7200000000000060	5.4172141709409368e-03
  -3.7100000000000062	5.3895874962509131e-03
  -3.7000000000000064	5.3784218076315072e-03
  -3.6900000000000066	5.3883817449179418e-03
  -3.6800000000000068	5.4238168162079638e-03
  -3.6700000000000070	5.8851606232026236e-03
  -3.6600000000000072	6.1742207312508136e-03
  -3.6500000000000075	6.0735874255823143e-03
  -3.6400000000000077	5.7702830288703707e-03
  -3.6300000000000079	5.4551183345683124e-03
  -3.6200000000000081	5.2488548171587338e-03
  -3.6100000000000083	5.1870641854235341e-03
  -3.6000000000000085	5.2687291899203041e-03
  -3.5900000000000087	5.4840691158776133e-03
  -3.5800000000000090	5.8267992670379349e-03
  -3.5700000000000092	6.2882187285772211e-03
  -3.5600000000000094	6.7411877283046042e-03
  -3.5500000000000096	6.7575320855153597e-03
  -3.5400000000000098	6.3774278260628056e-03
  -3.5300000000000100	5.9535197666982327e-03
  -3.5200000000000102	5.5192898992465593e-03
  -3.5100000000000104	4.9956694793599340e-03
  -3.5000000000000107	4.6408641345395242e-03
  -3.4900000000000109	4.8831332767730745e-03
  -3.4800000000000111	5.6312058984621686e-03
  -3.4700000000000113	6.8908179965651113e-03
  -3.4600000000000115	8.5699673793365495e-03
  -3.4500000000000117	1.0557053461270579e-02
  -3.4400000000000119	1.2765542398490908e-02
  -3.4300000000000122	1.5106849117671255e-02
  -3.4200000000000124	1.7528012931984565e-02
  -3.4100000000000126	2.0114923471409051e-02
  -3.4000000000000128	2.3143814360611015e-02
  -3.3900000000000130	2.7190319160429355e-02
  -3.3800000000000132	3.2917989145934419e-02
